first_approval,molecule_chembl_id,molecule_type,pref_name,smiles
2018.0,CHEMBL354077,Small molecule,AMIFAMPRIDINE,Nc1ccncc1N
2012.0,CHEMBL354541,Small molecule,LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1
2003.0,CHEMBL1339,Small molecule,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl
2002.0,CHEMBL1342,Small molecule,OXYBATE,O=C(O)CCCO
1960.0,CHEMBL1345,Small molecule,GUANETHIDINE MONOSULFATE,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O
2004.0,CHEMBL1346,Small molecule,DARIFENACIN,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
1999.0,CHEMBL175247,Small molecule,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
2011.0,CHEMBL175691,Small molecule,RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
1995.0,CHEMBL1349,Small molecule,VALACYCLOVIR,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
2017.0,CHEMBL180022,Small molecule,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
1997.0,CHEMBL1350,Small molecule,TILUDRONIC ACID,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
2012.0,CHEMBL360328,Small molecule,LORCASERIN,C[C@H]1CNCCc2ccc(Cl)cc21
1985.0,CHEMBL1353,Small molecule,SODIUM BICARBONATE,O=C([O-])O.[Na+]
1983.0,CHEMBL1354,Small molecule,SODIUM ACETATE,CC(=O)[O-].[Na+]
1983.0,CHEMBL1355,Small molecule,SODIUM CITRATE,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+]
1987.0,CHEMBL1356,Small molecule,SODIUM BENZOATE,O=C([O-])c1ccccc1.[Na+]
2002.0,CHEMBL1358,Small molecule,FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
2001.0,CHEMBL1359,Small molecule,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
1965.0,CHEMBL174,Small molecule,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
1982.0,CHEMBL360055,Small molecule,GALLAMINE,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
1983.0,CHEMBL1360,Small molecule,ATRACURIUM,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC
1972.0,CHEMBL185073,Small molecule,PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
2006.0,CHEMBL1363,Small molecule,ARFORMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
1985.0,CHEMBL1364,Small molecule,PYRIDOXINE,Cc1ncc(CO)c(CO)c1O
2009.0,CHEMBL184412,Small molecule,DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
1986.0,CHEMBL363295,Small molecule,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C
1983.0,CHEMBL1368,Small molecule,"SODIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[Na+]
1982.0,CHEMBL186314,Small molecule,SODIUM CARBONATE,O=C([O-])[O-].[Na+].[Na+]
2011.0,CHEMBL439849,Small molecule,VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
1994.0,CHEMBL1370,Small molecule,BUDESONIDE,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1984.0,CHEMBL361506,Small molecule,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
1987.0,CHEMBL188952,Small molecule,PIRPROFEN,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1
1958.0,CHEMBL1371,Small molecule,CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1
2020.0,CHEMBL361497,Small molecule,ARTESUNATE,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
2016.0,CHEMBL191083,Small molecule,METHYLENE BLUE,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
2008.0,CHEMBL1372,Small molecule,OXIGLUTATIONE,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
1998.0,CHEMBL1373,Small molecule,MODAFINIL,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1
2018.0,CHEMBL190461,Small molecule,CANNABIDIOL,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
2015.0,CHEMBL189963,Small molecule,PALBOCICLIB,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
2000.0,CHEMBL1377,Small molecule,CHLOROGUANIDE,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
1961.0,CHEMBL1378,Small molecule,THIETHYLPERAZINE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
2011.0,CHEMBL193240,Small molecule,ROFLUMILAST,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
1998.0,CHEMBL1380,Small molecule,ABACAVIR,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
1998.0,CHEMBL1382,Small molecule,TOLTERODINE,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
2021.0,CHEMBL426084,Small molecule,SAMIDORPHAN,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3
1969.0,CHEMBL370143,Small molecule,PAROMOMYCIN,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
1973.0,CHEMBL1384,Small molecule,KANAMYCIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O
1961.0,CHEMBL1387,Small molecule,NORETHYNODREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
1952.0,CHEMBL1388,Small molecule,MONOBENZONE,Oc1ccc(OCc2ccccc2)cc1
1982.0,CHEMBL1389,Small molecule,LEVONORGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
1960.0,CHEMBL1393,Small molecule,SPIRONOLACTONE,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
2021.0,CHEMBL363392,Small molecule,MARALIXIBAT,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O
1973.0,CHEMBL1395,Small molecule,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
2011.0,CHEMBL198362,Small molecule,RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
2006.0,CHEMBL1396,Small molecule,VARENICLINE,c1cnc2cc3c(cc2n1)C1CNCC3C1
1981.0,CHEMBL177,Small molecule,AMIKACIN,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
2017.0,CHEMBL370805,Small molecule,COCAINE,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
2006.0,CHEMBL1397,Small molecule,POSACONAZOLE,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
1946.0,CHEMBL372795,Small molecule,STREPTOMYCIN,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
1979.0,CHEMBL178,Small molecule,DAUNORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1995.0,CHEMBL1399,Small molecule,ANASTROZOLE,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
2002.0,CHEMBL1401,Small molecule,NITAZOXANIDE,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
2012.0,CHEMBL204656,Small molecule,ELVITEGRAVIR,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C
2021.0,CHEMBL203321,Small molecule,BRINCIDOFOVIR,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
2006.0,CHEMBL1404,Small molecule,RANOLAZINE,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
2014.0,CHEMBL206253,Small molecule,NETUPITANT,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1979.0,CHEMBL1405,Small molecule,ESTRONE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
2015.0,CHEMBL205596,Small molecule,CHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1994.0,CHEMBL1409,Small molecule,FLUVOXAMINE MALEATE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O
2019.0,CHEMBL207538,Small molecule,BREXANOLONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
2016.0,CHEMBL211456,Small molecule,EPHEDRINE,CN[C@@H](C)[C@H](O)c1ccccc1
1982.0,CHEMBL1413,Small molecule,CICLOPIROX,Cc1cc(C2CCCCC2)n(O)c(=O)c1
2014.0,CHEMBL443052,Small molecule,TAVABOROLE,OB1OCc2cc(F)ccc21
2013.0,CHEMBL211471,Small molecule,NEOSTIGMINE METHYLSULFATE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-]
2000.0,CHEMBL215645,Small molecule,RIVASTIGMINE TARTRATE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O
1965.0,CHEMBL378544,Small molecule,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
1997.0,CHEMBL1419,Small molecule,SIBUTRAMINE,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
1964.0,CHEMBL1420,Small molecule,PRALIDOXIME,C[n+]1ccccc1C=NO
2011.0,CHEMBL218394,Small molecule,BOCEPREVIR,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
2009.0,CHEMBL385517,Small molecule,SAXAGLIPTIN,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
2006.0,CHEMBL1421,Small molecule,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
2006.0,CHEMBL1422,Small molecule,SITAGLIPTIN,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
1984.0,CHEMBL1423,Small molecule,PIMOZIDE,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1972.0,CHEMBL386630,Small molecule,TESTOSTERONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
1953.0,CHEMBL1425,Small molecule,MERCAPTOPURINE,Sc1ncnc2nc[nH]c12
1973.0,CHEMBL181,Small molecule,DIAZOXIDE,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
1971.0,CHEMBL374478,Small molecule,RIFAMPIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
1988.0,CHEMBL1428,Small molecule,NIMODIPINE,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
1958.0,CHEMBL384467,Small molecule,DEXAMETHASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
1989.0,CHEMBL182,Small molecule,GANCICLOVIR,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
1982.0,CHEMBL184,Small molecule,ACYCLOVIR,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
2006.0,CHEMBL374731,Small molecule,TELBIVUDINE,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
1994.0,CHEMBL218490,Small molecule,DORZOLAMIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
1998.0,CHEMBL220491,Small molecule,BRINZOLAMIDE,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
1996.0,CHEMBL220492,Small molecule,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
2012.0,CHEMBL221959,Small molecule,TOFACITINIB,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
1962.0,CHEMBL185,Small molecule,FLUOROURACIL,O=c1[nH]cc(F)c(=O)[nH]1
1970.0,CHEMBL1430,Small molecule,PENICILLAMINE,CC(C)(S)[C@@H](N)C(=O)O
1995.0,CHEMBL1431,Small molecule,METFORMIN,CN(C)C(=N)NC(=N)N
1953.0,CHEMBL376897,Small molecule,METHSCOPOLAMINE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
1967.0,CHEMBL1433,Small molecule,DOXYCYCLINE ANHYDROUS,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
1971.0,CHEMBL1434,Small molecule,MINOCYCLINE,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
1973.0,CHEMBL1435,Small molecule,CEFAZOLIN,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
1996.0,CHEMBL186,Small molecule,CEFEPIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1
2005.0,CHEMBL222559,Small molecule,TIPRANAVIR,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
1999.0,CHEMBL222813,Small molecule,ZANAMIVIR,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
1993.0,CHEMBL1439,Small molecule,TAZOBACTAM SODIUM,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]
2005.0,CHEMBL376140,Small molecule,TIGECYCLINE,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
2012.0,CHEMBL376488,Small molecule,BEDAQUILINE,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12
2006.0,CHEMBL1440,Small molecule,TETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
1965.0,CHEMBL1441,Small molecule,ETHIONAMIDE,CCc1cc(C(N)=S)ccn1
2004.0,CHEMBL225072,Small molecule,PEMETREXED,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
1952.0,CHEMBL389621,Small molecule,HYDROCORTISONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
1965.0,CHEMBL1443,Small molecule,NAFCILLIN,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
1997.0,CHEMBL1444,Small molecule,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
1998.0,CHEMBL223228,Small molecule,EFAVIRENZ,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
2013.0,CHEMBL227529,Small molecule,ALOGLIPTIN BENZOATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1
1956.0,CHEMBL1445,Small molecule,FLUOXYMESTERONE,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
2013.0,CHEMBL376359,Small molecule,ALOGLIPTIN,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
1973.0,CHEMBL1446,Small molecule,KANAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O
1964.0,CHEMBL1447,Small molecule,LINCOMYCIN,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1
2019.0,CHEMBL227875,Small molecule,PRETOMANID,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2
1982.0,CHEMBL1448,Small molecule,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
1976.0,CHEMBL1449,Small molecule,TICARCILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
1992.0,CHEMBL1450,Small molecule,ATOVAQUONE,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
1987.0,CHEMBL189,Small molecule,MILRINONE,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
1957.0,CHEMBL1451,Small molecule,TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
1940.0,CHEMBL190,Small molecule,THEOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O
1990.0,CHEMBL1454,Small molecule,LEVAMISOLE,c1ccc([C@H]2CN3CCSC3=N2)cc1
1990.0,CHEMBL1455,Small molecule,ALTRETAMINE,CN(C)c1nc(N(C)C)nc(N(C)C)n1
1995.0,CHEMBL1456,Small molecule,MYCOPHENOLATE MOFETIL,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
2017.0,CHEMBL396778,Small molecule,SAFINAMIDE,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
2015.0,CHEMBL231068,Small molecule,FLIBANSERIN,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1
2020.0,CHEMBL243712,Small molecule,AMISULPRIDE,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
2019.0,CHEMBL395091,Small molecule,ESKETAMINE,CN[C@]1(c2ccccc2Cl)CCCCC1=O
1991.0,CHEMBL1460,Small molecule,DIDANOSINE,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
1971.0,CHEMBL1463,Small molecule,FLUCYTOSINE,Nc1nc(=O)[nH]cc1F
1954.0,CHEMBL1464,Small molecule,WARFARIN,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
1957.0,CHEMBL1465,Small molecule,PHENPROCOUMON,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
1944.0,CHEMBL1466,Small molecule,DICUMAROL,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
1984.0,CHEMBL233406,Small molecule,SODIUM SULFATE,O=S(=O)([O-])[O-].[Na+].[Na+]
1966.0,CHEMBL1467,Small molecule,ALLOPURINOL,Oc1ncnc2[nH]ncc12
1992.0,CHEMBL444633,Small molecule,RIFABUTIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
2012.0,CHEMBL231779,Small molecule,APIXABAN,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1
1996.0,CHEMBL1469,Small molecule,PHENYLBUTANOIC ACID,O=C(O)CCCc1ccccc1
2018.0,CHEMBL437765,Small molecule,RIFAMYCIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
2015.0,CHEMBL235668,Small molecule,TIPIRACIL,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
2003.0,CHEMBL1471,Small molecule,APREPITANT,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2011.0,CHEMBL237500,Small molecule,LINAGLIPTIN,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
1990.0,CHEMBL1473,Small molecule,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1964.0,CHEMBL1475,Small molecule,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
1997.0,CHEMBL1477,Small molecule,CERIVASTATIN,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
1983.0,CHEMBL240597,Small molecule,CHENODIOL,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1976.0,CHEMBL1479,Small molecule,DANAZOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
1991.0,CHEMBL1480,Small molecule,FELODIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
1995.0,CHEMBL1481,Small molecule,GLIMEPIRIDE,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
2015.0,CHEMBL238804,Small molecule,SELEXIPAG,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1
1948.0,CHEMBL1482,Small molecule,BETHANECHOL,CC(C[N+](C)(C)C)OC(N)=O
1996.0,CHEMBL1483,Small molecule,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
